Genotipo	V01	V02	V03	V04	V05	V06	V07	V08	V09	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20
G087	19.3532349580008	20.600646185514	18.3452753201821	18.8480513250303	19.3666543238683	20.3802061858716	21.8943069309472	21.117611942309	19.1865924698003	19.0875331492005	20.5840406425941	18.9194944629696	21.2449710568532	19.5948152796206	19.2638350005728	20.5214205807679	20.4700175513585	19.6039952671328	20.8692988063353	19.7740656293825
G088	19.3182163844232	21.5825032877537	21.6627391719829	20.0740139835954	20.7438074816901	20.7318075105029	21.3325536421935	21.6713328727169	20.3517678219936	20.7780963843478	19.0381457019576	20.1446289424543	20.329615572841	21.7146931013085	19.0842138363992	19.8433148322385	19.94464286043	18.0986632942856	20.4649293724213	18.7455645043266
G089	17.0361047326534	15.6437702299246	16.6175611822104	16.9116607156765	19.1240974961817	15.8472552526758	18.4954937292342	16.9273584855147	16.5374347317532	17.448755797866	19.0872627046713	21.0452170302229	20.2067161932867	19.3541335358007	19.476983896178	18.9385059227984	19.6584310009454	20.16693761803	19.9866674597611	22.2769350702868
G090	16.5594956824953	19.2743691294653	18.2698385721294	17.2226104875365	18.3274932506976	18.8879494907518	19.152396005913	19.4225560734936	18.9036739575678	18.4600856308532	21.4249991606069	18.9720622526201	20.0124760096318	19.9527490931204	20.223317400512	20.0236521772418	21.0526601295302	19.4444895812768	18.3837538089892	21.2365687004129
G091	12.6135266834284	14.0476081280221	14.4591370313577	12.6541981377627	14.144280615425	13.1422477997522	13.3764590271757	14.1692916367934	13.8486132057065	13.587198359321	20.0087459838228	20.5998344212969	20.2534040784009	19.6739498055878	20.290979295731	19.5119963730618	21.5136625864902	21.5212329753664	19.5139544695373	21.1080598012008
G092	18.7895881522598	21.0345930556966	21.6435503616751	21.5356714278849	22.3982828656446	21.6503838073253	21.9966290444668	22.258861141028	20.450211121806	21.3386345740911	21.4392602850229	20.8612356350868	20.0944260543975	20.5310915655132	19.1313187806461	19.1249213378615	19.8506243580916	18.6574641733501	20.4804154638863	20.6270019050297
G093	18.9622507878534	18.6243644176266	18.3477986064973	17.8003608601548	18.3060886920157	17.689629748899	15.7148355095595	17.7383535075642	16.8690032359587	15.8233176417749	20.329631497416	20.5537461493144	20.5056553070352	20.1312415848546	20.0273319151842	19.1533617588956	20.0415160963393	21.1850726351066	19.3649719687704	19.0645813356249
G094	20.7049478636101	20.2723143965354	20.6498964397011	20.3796108756953	20.0192720276661	18.8891733715369	19.6782512234563	18.9067840623252	20.8712042382072	20.4266485801622	19.9643094963445	20.9422537076229	19.6560691160483	20.9062357196543	20.8123503943248	20.4927572402225	20.1851553449133	20.8653976242921	21.0290951596763	19.0407410284993
G095	18.0867354643918	18.5831025148538	16.5030441283926	16.5848653427475	18.7418774409344	18.2291340602003	18.967991735741	17.8475493402268	17.8904410539988	19.669536038379	19.7592654188718	19.5465568818974	18.9541042923338	19.9136088527588	17.9264868432796	18.0132034754218	19.8823898677155	20.4846172710237	19.0756555123604	19.5743723709868
G096	16.2903274471324	13.9929801023949	14.8637309384269	15.2234323814274	16.1635064084077	16.8038322720821	15.7299743336996	14.7089781725011	17.1752859323044	15.6586890393952	20.0527269192325	19.7753366062048	21.0766222645531	19.9409096393985	20.8374269246811	19.7647266696324	18.971644306008	20.8134424893492	20.7705465031961	19.1840636190368
G097	20.0760037565336	18.4387989148006	18.8148749495339	18.5906301655016	19.537638921515	20.779465336855	20.0945777501083	20.3828084404424	20.3761770343409	20.7630650129875	20.3219572663218	20.9759450200509	18.7754182259144	19.1353825509457	19.9519125575551	21.4142521961112	20.8496670785102	20.2674733736315	21.8572721118941	18.8839529770459
G098	22.4435250756246	21.785783951192	22.3607889391848	21.9269202304563	22.8856355811825	22.1778972727722	23.1050602029974	22.2590349726918	22.7090809836185	21.0863695907509	20.3401818937656	19.5676816590734	20.0855800640113	19.845015494971	21.4347651640972	18.5188305055998	19.9035237847979	20.1993799043077	21.1049588751726	19.8372868477604
G099	19.688019335897	21.1573239157626	22.1880584248471	20.9686049153016	20.4059130169804	20.3321255855322	20.9285411563726	20.4358836909135	20.1765237970688	21.7241364698411	19.8921711911749	20.2345279189477	18.4356154063624	19.3190223825391	19.9237693539697	19.6063593129947	20.7114463293366	18.596241424753	22.3001483068624	19.6488372229314
G100	19.9162630421239	20.5451027085268	20.2986979191748	20.3542612678867	21.1936436571948	19.4998449288516	19.3527632669009	19.8923831857489	20.1820123218839	19.4348167447744	21.4331028840262	20.6674778288712	19.5274312822099	19.7898850781248	19.0710730503356	19.564154342625	19.4808432557416	20.5765975572486	19.5819980375488	22.3499803958335
G101	23.0823976335755	22.3947396477073	22.6781526217919	20.814040683092	22.7438973974123	22.8698394876478	21.4333357493346	22.9963643770214	23.5855014762783	24.094133048906	19.8879185369328	20.1925396548077	20.0711503198429	18.8232950883155	19.2779293896386	20.4963524963519	19.4449790736716	18.3900791458653	20.2723817852309	17.9640343326109
G102	21.2158265069261	21.4619329438522	20.1176654908602	21.1455261676416	21.4257365207987	21.2992559710534	21.0214603817198	21.3566471769551	19.8514839375812	21.1394282723656	20.0788035988676	19.7873403726181	19.765907753086	21.0663695094034	18.759949624024	19.6602707225232	19.2083557164915	19.4386568398873	21.9459075147116	19.769849909052
G103	15.4590498412785	15.632854188209	15.7419499718327	15.7003368857783	14.1588034485094	15.6100431061763	14.9107308530772	14.6262803902985	15.670142066079	15.7974550758866	21.8908014518735	18.0922862164585	20.7929861868993	20.5666981049956	21.3356203073476	19.6508237698354	21.5852484848003	20.7654732755547	19.0489073939044	19.6923585294323
G104	16.2043874971759	16.9572224389498	15.50635471623	16.4795797907834	15.3140511181099	15.6187233676072	17.1618209834889	17.1817921000959	18.3703708222854	16.0737053166807	21.4106853072027	19.9878768650738	18.6726800599116	18.7639333506784	19.3524137689617	19.7702988827195	19.5176529408173	22.3080784706072	19.4904254156519	19.1645287970422
G105	23.7030694797487	22.6986211023964	24.4314309112345	21.2510238029715	22.1433418523746	24.0329230956635	22.677314547974	21.9497274044264	22.3066535002695	23.1615975448425	21.6682245290665	19.5808088674073	18.4335616880098	20.4019412114467	19.99581336534	20.385830791017	20.0405357006387	20.314527991703	20.2534946969135	21.4943422155831
G106	18.8307164002005	18.8939401104657	16.3965395640767	18.4175291276316	18.1557399722456	17.8352850167606	18.4613708780981	18.674986395483	18.8729274997262	17.8156798096496	20.6947537939418	20.1966827970713	20.5185751308473	21.802081853663	19.4488840285575	18.9491252750079	21.7342786796964	21.8865637523799	20.705735043819	18.8715195343709
G107	18.6203352872226	16.9564358569422	17.5174150300845	17.4978555617393	16.9344678754947	18.4869907615278	18.5049258272341	17.4325510572193	18.0906295355534	19.1654912340949	17.9349087102211	19.0810489771568	18.569528358888	18.5540730707746	20.170220891852	17.7413328414701	19.3235569137672	18.7735867314983	19.1718715199169	19.4562219229233
G108	19.6846707403917	22.4701794839327	21.341208814705	22.2831849039254	20.5557690513946	20.9301641077424	22.7614322130744	22.6328410088673	21.9621700799674	21.5807732263672	20.9986642879941	19.4362475124234	21.3130916057435	21.559688831665	19.0093692109966	19.077970470598	20.8021116785751	18.606087801201	20.0095972338435	20.4582771419054
G109	18.6835979021878	17.2875061696754	17.6780982173226	17.3839334941615	17.4213530525609	18.3965439852178	18.6869663798391	19.0738250057308	18.8332036802331	18.4385677592222	21.3530951201132	19.4690508225122	19.02924885754	21.0810481618634	21.3901714304838	20.2130650586288	19.7970445794096	20.6783976681169	18.6682225892191	19.2839419036054
G110	20.2150259741999	20.5845631057741	21.3296310935953	21.1170827469042	20.8857309819123	21.3032732765183	20.7535510281821	21.6676011369763	19.8335568802311	19.3684743796699	19.7914099934208	18.9468536747354	19.9620630297519	19.9709304264034	18.0083757411877	21.0461068523997	21.2557060549191	21.2688351827237	19.4687201997572	20.5650898159029
G111	25.9383645373695	25.3847306788808	24.3875667436536	26.3718266613747	25.5128890748252	27.6277373423299	26.2286002953608	25.806303391668	25.1001067059364	24.1462866430591	19.3462465480958	20.2293498865294	19.4205037973469	20.9407119106543	20.3933079419056	18.8910101131738	21.288026795717	20.0260891694561	20.4638405428958	21.4425148614553
G112	21.3963629011106	20.7072907707032	20.2071450706963	20.130170963962	22.5252003822567	21.7803082083026	20.4049463604014	21.1950658824623	19.3958879538433	21.752540351517	20.7317469414334	20.080188508563	20.376242500657	21.5380129266613	19.2466242936364	21.0680364166547	22.3856681362749	20.7998284791021	19.3667676724675	18.376272313481
G113	18.1593385019189	19.0627089532581	15.4174464052364	19.0771720062777	17.8526838606816	20.7956201573433	15.6562288108496	17.9599991221314	17.2913170111941	17.9106572111051	21.257233343188	20.8483478405059	20.760654577568	21.2112039071866	20.9863501030142	17.9547456357664	20.8271293799389	18.9583266659632	18.9291112138039	20.7633768991627
G114	16.4159137206345	16.1898405569391	16.4742419813926	15.9339608573981	15.8451482104415	15.5071374581371	15.0025359821964	16.6554566508591	16.4165691335497	15.9175214859177	19.3357457023021	20.8917042008501	19.9700376286946	18.1345106798351	20.5402241419979	18.2155198748511	18.9631941849429	17.0294920963191	17.8800221952303	20.6738975037484
G115	15.7547276430477	15.3806604027699	15.1596355495121	14.8871803121977	12.6730411694759	12.3449669458653	13.1567666009277	12.1951894306161	12.2595545934486	11.9885487194181	18.981849952672	19.1663949263447	20.3033265189937	19.9786351943313	19.0762579473089	19.6194899251617	18.3284513067731	21.5927605783723	20.76544904043	18.1295749093791
G116	20.3382943215433	21.6017959954262	21.0375967858819	20.0384597692708	20.6522980159264	19.6381442594903	21.493985817251	18.9087634156709	20.8514530402708	21.6253321223843	19.1937228173547	18.1598404978131	19.1984997427901	19.9459753057752	18.1163683900663	22.225254397626	20.9074074525412	18.4052566859103	21.2880278926173	20.7329386957877
G117	21.4652840553544	19.8710893478427	21.1983422518076	23.1837717970318	22.091114761633	20.694613291648	20.9175099264617	21.798174355523	22.4710636698594	23.5087914784457	18.1369560518246	21.8883731507346	20.7384613375923	21.3727831137221	19.2033471234432	19.9915345361705	19.2708281254224	21.4365468870022	20.5421656018856	18.1331108190677
G118	18.7264526288427	20.7315710638114	19.4914588923732	18.7844883865096	21.3072514376323	19.8379955865008	18.1368500413038	20.8900438691904	18.1166706647166	17.9592187414265	18.8161496753172	21.0706269056634	20.2663014987081	20.8757407469384	21.1938381145063	19.9701427108602	21.2924563133299	18.1326577566564	20.3589527933254	19.5432760663862
G119	21.9242345788654	20.3730168822373	18.8899212051841	20.4857005859329	21.9007353039477	20.8670795649078	22.3504724994305	22.4886374159362	21.0224389646364	18.1120679099824	18.6210275597516	19.2272555081093	20.2220260534243	18.9077627969676	21.1146473117753	21.5905109142997	20.4971520371669	17.5320917543082	21.0817819106292	20.7230093036585
G120	15.2181065007575	14.8479306033928	14.7902303958908	16.0749416397299	16.6878927765282	16.7811827765446	15.6265682327943	14.4154486604645	16.0858805932596	16.4820359208393	17.8963716065484	19.3071868651543	18.0198046402035	19.2749608678006	21.9294814865399	21.7767875948497	19.5860293764579	18.8032595804999	19.4848386983373	20.8766281427947
G121	19.6938733261451	20.1481298299672	21.6339942375315	19.8862945485306	18.1974811998028	20.8945078093068	18.9447573289575	20.5158464269156	20.6209715463721	21.2643426504696	20.3599441434465	20.2415275398532	21.7898349797634	19.415098477471	19.8148647672533	20.624424309451	17.9908851480131	20.1809851513535	20.0619833967639	19.6275391728698
G122	23.8440021047184	24.1576480670041	22.0858163805933	23.3166969583891	24.0310000738123	24.0912044333749	23.8123828624828	25.8204983553423	26.4393309751043	21.8202371671978	19.4576478636008	19.3774209887623	20.1827890032522	20.0444932580903	19.8821310187579	20.933395981717	21.2434846937546	19.4413352524193	19.0680212447184	20.5270949888595
G123	15.9269569657047	15.6274569511336	15.9248105232319	14.8528185414203	15.9785508995818	15.861548344681	14.4673937281798	13.5414096782002	16.2289461728884	16.5928591149951	19.8441508879304	20.0994715293499	21.189274519499	20.3327823742105	19.2735777292288	19.9860815018733	21.3261378505279	21.0277264643799	21.2808616233479	20.8016299573994
G124	18.7481336607491	20.52963105374	18.4103952752743	18.4607585579672	20.5873494960524	22.0224416541274	21.8387534966808	20.7276310868894	19.1024962676987	20.0223710974247	19.8397079270629	18.8239096883022	20.2089508869158	22.3866854668108	18.4709587104457	17.8754535806785	20.3947580689164	21.7433177182851	19.5965809839174	18.9313194022164
G125	17.3961522422228	18.1640033609121	18.1632670829464	18.9494570898907	19.3232419162949	19.0618940624715	18.3342839469329	19.9434092375105	17.8130747497484	19.4579959085896	18.021956706496	19.5401075786678	20.3507238955419	19.9875188341688	19.3249154574629	21.4819506291946	19.6344334488203	21.3085726464693	19.715720133237	20.3345100212559
G126	17.8016337675697	19.1358192854578	17.5087467339498	19.3677194697163	19.0628100768917	18.7667618289838	18.1300022846955	18.6386233128337	18.7933712805773	19.1373716846474	19.1137719565052	21.1800550026485	19.1762790131126	18.0995509513942	20.6151363562195	20.256731231658	19.5232797538466	19.3941541859352	21.3581916926242	19.9293430685799
G127	18.4077186278177	21.1159359477683	18.955108706461	19.7697486912493	19.2186172791302	19.3857540487204	19.333319514199	21.3337453210393	20.1181617723846	21.1999878479599	20.8324171415843	19.5325866246893	19.1885720759809	20.051961769841	20.552439424114	18.8527117069607	20.4013598484494	21.0216332385741	19.1902117687205	19.6197421565733
G128	20.5198381056574	18.4290889768595	20.8685580467251	20.3082500318637	22.1605524326272	18.7420776743548	18.915318892498	18.814429051709	20.9463991695763	21.237865139069	20.1277734699556	20.9683775149919	20.0089704237274	19.8274154862256	20.702755289677	19.1177151365263	19.8210911080035	20.0185596055152	20.2783468077922	18.8239377676545
G129	23.5349720046944	22.6433769584397	22.2766168996108	21.9845320391605	22.1158506700418	22.8027167747649	22.8884290992152	21.4240279381906	21.1564267482691	23.2594954797489	20.1329359588511	18.2583608093578	18.1917240434245	19.0220327652553	19.3176534913079	20.6281959228478	18.2130922718461	18.7804171757307	19.6016724207693	19.8374381904425
G130	17.7417350145922	19.8995982559991	16.7401931441247	15.5983535757621	16.8282079815131	17.7318395556609	18.4057457233499	19.312173331377	15.8642117567252	16.592438149756	19.8860367579318	20.8044758512959	19.5426218365916	19.8927209430231	19.3466964267837	20.9930985861234	19.5612757299463	21.4741533693426	19.1344226510986	20.6398668751843
G131	17.2808553144639	16.3039390086652	17.0260335496491	16.6531592429212	18.9480391535793	17.0104731671056	17.684102973584	17.0026241203096	16.3784916042563	16.42134079869	18.4359325067998	19.5778012161701	21.7678572127138	19.9278141877235	21.4446083708136	21.3816567463281	20.4265974348767	21.3573026237644	19.5655525782287	20.2858313692953
